date,y,q,k,etat_trafic,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C,bike,day,month,year,weekday
2013-10-14,28.30833333083333,,,,,,,,,,,,,,,,,,,,,,,,,14,10,2013,0
2013-10-15,41.477272725909096,,,,,,,,,,,,,,,,,,,,,,,,,15,10,2013,1
2013-10-16,40.2791666625,,,,,,,,,,,,,,,,,,,,,,,,,16,10,2013,2
2013-10-17,35.87499999541668,,,,,,,,,,,,,,,,,,,,,,,,,17,10,2013,3
2013-10-18,22.624999999166672,,,,,,,,,,,,,,,,,,,,,,,,,18,10,2013,4
2013-10-19,21.98749999958333,,,,,,,,,,,,,,,,,,,,,,,,,19,10,2013,5
2013-10-20,17.21666666666667,,,,,,,,,,,,,,,,,,,,,,,,,20,10,2013,6
2013-10-21,22.06666666583333,,,,,,,,,,,,,,,,,,,,,,,,,21,10,2013,0
2013-10-22,21.12499999791667,,,,,,,,,,,,,,,,,,,,,,,,,22,10,2013,1
2013-10-23,20.38333333291667,,,,,,,,,,,,,,,,,,,,,,,,,23,10,2013,2
2013-10-24,23.66249999875,,,,,,,,,,,,,,,,,,,,,,,,,24,10,2013,3
2013-10-25,28.45833333,,,,,,,,,,,,,,,,,,,,,,,,,25,10,2013,4
2013-10-26,17.895833332500004,,,,,,,,,,,,,,,,,,,,,,,,,26,10,2013,5
2013-10-27,6.749999997500002,,,,,,,,,,,,,,,,,,,,,,,,,27,10,2013,6
2013-10-28,14.304166666250005,,,,,,,,,,,,,,,,,,,,,,,,,28,10,2013,0
2013-10-29,25.254166665416665,,,,,,,,,,,,,,,,,,,,,,,,,29,10,2013,1
2013-10-30,59.50869564826088,,,,,,,,,,,,,,,,,,,,,,,,,30,10,2013,2
2013-10-31,38.20416666291666,,,,,,,,,,,,,,,,,,,,,,,,,31,10,2013,3
2013-11-01,18.02083333333334,,,,,,,,,,,,,,,,,,,,,,,,,01,11,2013,4
2013-11-02,13.76249999916667,,,,,,,,,,,,,,,,,,,,,,,,,02,11,2013,5
2013-11-03,9.495833331250005,,,,,,,,,,,,,,,,,,,,,,,,,03,11,2013,6
2013-11-04,28.77916666291667,,,,,,,,,,,,,,,,,,,,,,,,,04,11,2013,0
2013-11-05,37.30833332833334,,,,,,,,,,,,,,,,,,,,,,,,,05,11,2013,1
2013-11-06,24.92499999833333,,,,,,,,,,,,,,,,,,,,,,,,,06,11,2013,2
2013-11-07,24.854166665,,,,,,,,,,,,,,,,,,,,,,,,,07,11,2013,3
2013-11-08,30.46249999916667,,,,,,,,,,,,,,,,,,,,,,,,,08,11,2013,4
2013-11-09,21.041666666666668,,,,,,,,,,,,,,,,,,,,,,,,,09,11,2013,5
2013-11-10,24.42916666458333,,,,,,,,,,,,,,,,,,,,,,,,,10,11,2013,6
2013-11-11,32.195833330833324,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2013,0
2013-11-12,34.27142856857143,,,,,,,,,,,,,,,,,,,,,,,,,12,11,2013,1
2013-11-13,49.59166666375001,,,,,,,,,,,,,,,,,,,,,,,,,13,11,2013,2
2013-11-14,54.64583332958335,,,,,,,,,,,,,,,,,,,,,,,,,14,11,2013,3
2013-11-15,29.04166666458333,,,,,,,,,,,,,,,,,,,,,,,,,15,11,2013,4
2013-11-16,31.962499997500004,,,,,,,,,,,,,,,,,,,,,,,,,16,11,2013,5
2013-11-17,28.09999999833333,,,,,,,,,,,,,,,,,,,,,,,,,17,11,2013,6
2013-11-18,37.966666664583336,,,,,,,,,,,,,,,,,,,,,,,,,18,11,2013,0
2013-11-19,39.30416666208333,,,,,,,,,,,,,,,,,,,,,,,,,19,11,2013,1
2013-11-20,42.71249999583336,,,,,,,,,,,,,,,,,,,,,,,,,20,11,2013,2
2013-11-21,38.59166666250002,,,,,,,,,,,,,,,,,,,,,,,,,21,11,2013,3
2013-11-22,39.67499999458335,,,,,,,,,,,,,,,,,,,,,,,,,22,11,2013,4
2013-11-23,28.741666664583345,,,,,,,,,,,,,,,,,,,,,,,,,23,11,2013,5
2013-11-24,36.64583332833334,,,,,,,,,,,,,,,,,,,,,,,,,24,11,2013,6
2013-11-25,38.77083333041667,,,,,,,,,,,,,,,,,,,,,,,,,25,11,2013,0
2013-11-26,47.54347825652176,,,,,,,,,,,,,,,,,,,,,,,,,26,11,2013,1
2013-11-27,38.03333332916668,,,,,,,,,,,,,,,,,,,,,,,,,27,11,2013,2
2013-11-28,54.44583333166668,,,,,,,,,,,,,,,,,,,,,,,,,28,11,2013,3
2013-11-29,43.71739130000001,,,,,,,,,,,,,,,,,,,,,,,,,29,11,2013,4
2013-11-30,31.558333330833342,,,,,,,,,,,,,,,,,,,,,,,,,30,11,2013,5
2013-12-01,29.204166665,,,,,,,,,,,,,,,,,,,,,,,,,01,12,2013,6
2013-12-02,36.620833330833335,,,,,,,,,,,,,,,,,,,,,,,,,02,12,2013,0
2013-12-03,64.88333332833335,,,,,,,,,,,,,,,,,,,,,,,,,03,12,2013,1
2013-12-04,63.383333329583344,,,,,,,,,,,,,,,,,,,,,,,,,04,12,2013,2
2013-12-05,34.749999996666666,,,,,,,,,,,,,,,,,,,,,,,,,05,12,2013,3
2013-12-06,49.066666663333336,,,,,,,,,,,,,,,,,,,,,,,,,06,12,2013,4
2013-12-07,57.15833332875002,,,,,,,,,,,,,,,,,,,,,,,,,07,12,2013,5
2013-12-08,54.337499995416685,,,,,,,,,,,,,,,,,,,,,,,,,08,12,2013,6
2013-12-09,61.74999999583335,,,,,,,,,,,,,,,,,,,,,,,,,09,12,2013,0
2013-12-10,53.09999999478262,,,,,,,,,,,,,,,,,,,,,,,,,10,12,2013,1
2013-12-11,55.220833326666686,,,,,,,,,,,,,,,,,,,,,,,,,11,12,2013,2
2013-12-12,54.61666666208336,,,,,,,,,,,,,,,,,,,,,,,,,12,12,2013,3
2013-12-13,48.749999993750016,,,,,,,,,,,,,,,,,,,,,,,,,13,12,2013,4
2013-12-14,40.04999999583333,,,,,,,,,,,,,,,,,,,,,,,,,14,12,2013,5
2013-12-15,28.58749999833334,,,,,,,,,,,,,,,,,,,,,,,,,15,12,2013,6
2013-12-16,48.491666661250015,,,,,,,,,,,,,,,,,,,,,,,,,16,12,2013,0
2013-12-17,51.68749999583334,,,,,,,,,,,,,,,,,,,,,,,,,17,12,2013,1
2013-12-18,34.462499997500004,,,,,,,,,,,,,,,,,,,,,,,,,18,12,2013,2
2013-12-19,43.499999997083336,,,,,,,,,,,,,,,,,,,,,,,,,19,12,2013,3
2013-12-20,56.67083332833335,,,,,,,,,,,,,,,,,,,,,,,,,20,12,2013,4
2013-12-21,22.662500000000005,,,,,,,,,,,,,,,,,,,,,,,,,21,12,2013,5
2013-12-22,15.424999998333334,,,,,,,,,,,,,,,,,,,,,,,,,22,12,2013,6
2013-12-23,19.22083333291667,,,,,,,,,,,,,,,,,,,,,,,,,23,12,2013,0
2013-12-24,13.354166665416669,,,,,,,,,,,,,,,,,,,,,,,,,24,12,2013,1
2013-12-25,15.608333332500004,,,,,,,,,,,,,,,,,,,,,,,,,25,12,2013,2
2013-12-26,37.18749999833333,,,,,,,,,,,,,,,,,,,,,,,,,26,12,2013,3
2013-12-27,13.71666666625,,,,,,,,,,,,,,,,,,,,,,,,,27,12,2013,4
2013-12-28,33.99166666333334,,,,,,,,,,,,,,,,,,,,,,,,,28,12,2013,5
2013-12-29,31.34999999833333,,,,,,,,,,,,,,,,,,,,,,,,,29,12,2013,6
2013-12-30,25.32173912913043,,,,,,,,,,,,,,,,,,,,,,,,,30,12,2013,0
2013-12-31,22.72499999875,,,,,,,,,,,,,,,,,,,,,,,,,31,12,2013,1
2014-01-01,9.820833331250002,,,,9.0,4.0,31.0,4.0,9.0,9.0,4.8,96.0,7.875,1011.0,77.5,9.0,7.0,0.0,0.0,2.0,5.1,17:04:00,8:44:00,5.0,,01,01,2014,2
2014-01-02,19.97083333125,,,,10.0,7.0,23.0,9.0,10.0,8.0,4.9,92.0,9.5,1006.0,57.125,10.0,8.0,4.0,0.0,2.0,8.6,17:05:00,8:44:00,9.0,,02,01,2014,3
2014-01-03,13.1708333325,,,,12.0,7.0,33.0,9.0,12.0,9.0,2.4,94.0,9.875,1011.0,50.0,12.0,9.0,6.0,0.0,4.0,6.9,17:07:00,8:44:00,8.0,,03,01,2014,4
2014-01-04,15.779166666250005,,,,11.0,6.0,25.0,6.0,11.0,9.0,1.0,92.0,9.875,1011.0,63.125,11.0,7.0,3.0,0.0,3.0,6.9,17:08:00,8:44:00,7.0,,04,01,2014,5
2014-01-05,16.299999998750003,,,,7.0,3.0,18.0,3.0,7.0,7.0,0.4,93.0,9.0,1010.0,43.0,7.0,6.0,-1.0,0.0,3.0,8.7,17:09:00,8:43:00,4.0,,05,01,2014,6
2014-01-06,17.312499998750003,,,,12.0,8.0,30.0,9.0,12.0,11.0,1.4,94.0,7.875,1008.0,77.625,12.0,10.0,5.0,0.0,3.0,5.1,17:10:00,8:43:00,9.0,,06,01,2014,0
2014-01-07,27.299999996666667,,,,11.0,7.0,26.0,7.0,10.0,9.0,2.4,95.0,9.25,1015.0,50.75,11.0,9.0,3.0,0.0,3.0,5.1,17:11:00,8:43:00,8.0,,07,01,2014,1
2014-01-08,38.25833333041667,,,,12.0,8.0,15.0,8.0,11.0,10.0,0.3,96.0,9.375,1021.0,53.0,12.0,10.0,6.0,0.0,2.0,8.7,17:12:00,8:43:00,10.0,,08,01,2014,2
2014-01-09,29.37499999791667,,,,10.0,6.0,28.0,9.0,10.0,8.0,1.7,95.0,7.125,1017.0,59.25,10.0,9.0,5.0,0.0,3.0,3.3,17:14:00,8:42:00,9.0,,09,01,2014,3
2014-01-10,38.54166666291668,,,,7.0,4.0,10.0,4.0,7.0,5.0,0.1,96.0,8.0,1020.0,33.625,7.0,5.0,1.0,0.0,3.0,6.9,17:15:00,8:42:00,5.0,,10,01,2014,4
2014-01-11,47.72916666375,,,,9.0,4.0,9.0,5.0,9.0,7.0,1.6,93.0,8.875,1025.0,36.5,9.0,7.0,3.0,0.0,3.0,8.7,17:16:00,8:41:00,5.0,,11,01,2014,5
2014-01-12,24.79999999958333,,,,7.0,2.0,18.0,2.0,7.0,5.0,0.0,95.0,10.0,1025.0,16.875,7.0,5.0,-3.0,0.0,2.0,8.7,17:18:00,8:41:00,3.0,,12,01,2014,6
2014-01-13,44.462499999583336,,,,9.0,5.0,16.0,7.0,9.0,6.0,2.2,97.0,9.75,1014.0,51.0,9.0,7.0,3.0,0.0,3.0,5.1,17:19:00,8:40:00,7.0,,13,01,2014,0
2014-01-14,43.55416666333334,,,,6.0,3.0,19.0,5.0,6.0,4.0,6.0,99.0,8.0,1013.0,50.125,6.0,5.0,0.0,0.0,2.0,6.9,17:20:00,8:39:00,5.0,,14,01,2014,1
2014-01-15,33.9874999975,,,,8.0,3.0,25.0,4.0,7.0,8.0,6.4,93.0,7.5,1012.0,95.375,8.0,7.0,-2.0,0.0,2.0,3.3,17:22:00,8:39:00,4.0,,15,01,2014,2
2014-01-16,27.62916666208333,,,,9.0,6.0,26.0,7.0,9.0,7.0,10.4,96.0,8.0,1002.0,84.5,9.0,7.0,3.0,0.0,2.0,5.1,17:23:00,8:38:00,7.0,,16,01,2014,3
2014-01-17,27.10833332916667,,,,9.0,4.0,24.0,4.0,8.0,6.0,0.0,93.0,10.0,1000.0,30.875,9.0,5.0,-1.0,0.0,3.0,8.7,17:25:00,8:37:00,5.0,,17,01,2014,4
2014-01-18,29.31249999833334,,,,9.0,3.0,17.0,3.0,9.0,7.0,0.0,92.0,10.0,1000.0,37.375,9.0,5.0,-1.0,0.0,2.0,8.7,17:26:00,8:36:00,4.0,,18,01,2014,5
2014-01-19,42.45416666416668,,,,9.0,6.0,11.0,6.0,8.0,6.0,5.4,97.0,8.5,1002.0,91.125,9.0,6.0,4.0,0.0,2.0,3.3,17:28:00,8:35:00,6.0,,19,01,2014,6
2014-01-20,59.19999999583335,,,,7.0,3.0,11.0,4.0,7.0,4.0,0.5,93.0,9.0,1012.0,68.5,7.0,5.0,1.0,0.0,2.0,3.4,17:29:00,8:35:00,5.0,,20,01,2014,0
2014-01-21,40.07916666458334,,,,4.0,0.0,13.0,0.0,4.0,2.0,0.0,92.0,10.0,1015.0,22.0,5.0,3.0,-1.0,0.0,2.0,8.7,17:31:00,8:34:00,1.0,,21,01,2014,1
2014-01-22,29.012499995833338,,,,5.0,0.0,16.0,0.0,4.0,4.0,1.5,94.0,9.25,1013.0,50.625,5.0,3.0,-4.0,0.0,2.0,8.7,17:32:00,8:33:00,0.0,,22,01,2014,2
2014-01-23,43.021739126956525,,,,8.0,3.0,26.0,4.0,8.0,5.0,2.3,98.0,6.0,1017.0,74.25,8.0,5.0,1.0,0.0,2.0,5.2,17:34:00,8:32:00,4.0,,23,01,2014,3
2014-01-24,49.008333330000006,,,,6.0,2.0,10.0,2.0,6.0,4.0,0.2,98.0,6.75,1017.0,64.0,7.0,5.0,2.0,0.0,2.0,5.2,17:35:00,8:31:00,2.0,,24,01,2014,4
2014-01-25,26.604166665,,,,8.0,3.0,18.0,3.0,4.0,6.0,1.4,93.0,9.75,1019.0,67.875,8.0,6.0,-1.0,0.0,1.0,3.4,17:37:00,8:29:00,3.0,,25,01,2014,5
2014-01-26,24.49166666625,,,,9.0,3.0,32.0,3.0,6.0,9.0,2.8,95.0,9.5,1018.0,62.25,9.0,8.0,1.0,0.0,3.0,3.4,17:39:00,8:28:00,3.0,,26,01,2014,6
2014-01-27,23.71666666333333,,,,6.0,2.0,25.0,2.0,6.0,4.0,0.2,89.0,8.875,1001.0,53.625,6.0,2.0,-3.0,0.0,2.0,3.4,17:40:00,8:27:00,3.0,,27,01,2014,0
2014-01-28,23.25416666583333,,,,6.0,1.0,29.0,2.0,6.0,4.0,3.4,94.0,8.75,997.0,81.5,6.0,4.0,-4.0,0.0,2.0,3.4,17:42:00,8:26:00,1.0,,28,01,2014,1
2014-01-29,33.879166663750006,,,,5.0,2.0,18.0,2.0,5.0,4.0,1.8,89.0,6.0,999.0,95.375,5.0,3.0,-2.0,0.0,1.0,3.4,17:43:00,8:25:00,3.0,,29,01,2014,2
2014-01-30,39.75652173652174,,,,7.0,2.0,11.0,3.0,7.0,4.0,1.1,98.0,3.75,1006.0,75.75,7.0,5.0,2.0,0.0,2.0,3.5,17:45:00,8:23:00,3.0,,30,01,2014,3
2014-01-31,35.56666666333333,,,,7.0,1.0,23.0,1.0,7.0,5.0,0.4,95.0,6.0,1009.0,43.125,7.0,2.0,-2.0,0.0,1.0,8.7,17:47:00,8:22:00,1.0,,31,01,2014,4
2014-02-01,25.858333330833336,,,,8.0,4.0,29.0,6.0,8.0,5.0,16.9,94.0,8.75,1006.0,53.25,8.0,6.0,1.0,0.0,2.0,7.0,17:48:00,8:21:00,6.0,,01,02,2014,5
2014-02-02,30.541666664583342,,,,8.0,1.0,20.0,1.0,7.0,5.0,0.0,93.0,10.0,1016.0,22.5,8.0,3.0,-3.0,0.0,2.0,8.7,17:50:00,8:19:00,2.0,,02,02,2014,6
2014-02-03,30.974999997916665,,,,7.0,2.0,21.0,2.0,7.0,5.0,0.0,94.0,9.0,1015.0,10.625,7.0,3.0,-3.0,0.0,1.0,8.7,17:51:00,8:18:00,2.0,,03,02,2014,0
2014-02-04,23.747826084347825,,,,8.0,3.0,24.0,3.0,8.0,5.0,0.0,95.0,10.0,1008.0,43.0,8.0,4.0,-1.0,0.0,2.0,8.7,17:53:00,8:17:00,5.0,,04,02,2014,1
2014-02-05,15.741666665416668,,,,9.0,4.0,32.0,4.0,8.0,7.0,7.8,90.0,9.125,1000.0,56.125,9.0,5.0,-1.0,0.0,2.0,8.7,17:55:00,8:15:00,4.0,,05,02,2014,2
2014-02-06,22.049999998333337,,,,9.0,4.0,26.0,4.0,5.0,8.0,11.9,94.0,9.0,1005.0,45.625,9.0,6.0,-1.0,0.0,3.0,7.0,17:56:00,8:14:00,5.0,,06,02,2014,3
2014-02-07,17.258333330416665,,,,9.0,6.0,40.0,8.0,9.0,6.0,0.7,90.0,9.875,1004.0,48.625,9.0,7.0,1.0,0.0,3.0,7.0,17:58:00,8:12:00,9.0,,07,02,2014,4
2014-02-08,11.466666663750004,,,,9.0,4.0,35.0,6.0,8.0,6.0,14.2,91.0,8.625,999.0,75.5,9.0,6.0,1.0,0.0,2.0,6.6,18:00:00,8:11:00,7.0,,08,02,2014,5
2014-02-09,9.249999998333337,,,,8.0,3.0,32.0,3.0,8.0,5.0,0.7,87.0,9.75,998.0,45.375,8.0,4.0,-2.0,0.0,3.0,9.9,18:01:00,8:09:00,3.0,,09,02,2014,6
2014-02-10,26.25416666625,,,,9.0,4.0,19.0,4.0,7.0,5.0,0.9,89.0,8.875,1002.0,52.5,9.0,4.0,0.0,0.0,3.0,9.9,18:03:00,8:07:00,4.0,,10,02,2014,0
2014-02-11,25.99166666583333,,,,8.0,2.0,28.0,2.0,8.0,4.0,7.6,95.0,8.875,1007.0,57.375,8.0,4.0,-2.0,0.0,2.0,8.3,18:04:00,8:06:00,5.0,,11,02,2014,1
2014-02-12,25.666666666666657,,,,9.0,1.0,32.0,1.0,8.0,6.0,1.6,93.0,9.125,1011.0,41.5,9.0,5.0,-4.0,0.0,2.0,10.0,18:06:00,8:04:00,3.0,,12,02,2014,2
2014-02-13,28.104166666249995,,,,7.0,3.0,30.0,5.0,7.0,4.0,13.3,100.0,8.25,1006.0,54.875,7.0,6.0,1.0,0.0,3.0,6.7,18:08:00,8:02:00,5.0,,13,02,2014,3
2014-02-14,25.462499998749998,,,,11.0,3.0,25.0,3.0,5.0,11.0,3.9,96.0,9.0,1007.0,53.25,11.0,10.0,-1.0,0.0,3.0,8.3,18:09:00,8:01:00,3.0,,14,02,2014,4
2014-02-15,11.745833331666669,,,,10.0,6.0,29.0,8.0,10.0,7.0,0.2,93.0,10.0,1006.0,60.5,10.0,7.0,3.0,0.0,3.0,8.4,18:11:00,7:59:00,8.0,,15,02,2014,5
2014-02-16,15.229166666250002,,,,10.0,3.0,21.0,3.0,9.0,6.0,0.7,95.0,9.75,1013.0,31.5,10.0,5.0,-1.0,0.0,3.0,10.6,18:13:00,7:57:00,4.0,,16,02,2014,6
2014-02-17,31.958333331250003,,,,10.0,4.0,18.0,4.0,8.0,7.0,0.2,96.0,10.0,1013.0,36.75,10.0,4.0,1.0,0.0,3.0,10.0,18:14:00,7:56:00,4.0,,17,02,2014,0
2014-02-18,39.76666666166668,,,,10.0,4.0,18.0,4.0,10.0,7.0,0.5,87.0,9.25,1014.0,42.875,10.0,6.0,0.0,0.0,3.0,10.6,18:16:00,7:54:00,4.0,,18,02,2014,1
2014-02-19,44.24583332833334,,,,11.0,5.0,19.0,5.0,11.0,8.0,1.0,97.0,8.75,1017.0,63.625,11.0,7.0,2.0,0.0,3.0,6.9,18:17:00,7:52:00,5.0,,19,02,2014,2
2014-02-20,25.720833332500003,,,,11.0,6.0,28.0,7.0,11.0,10.0,6.6,97.0,9.375,1016.0,76.125,11.0,9.0,3.0,0.0,3.0,5.3,18:19:00,7:50:00,6.0,,20,02,2014,3
2014-02-21,20.004545454090916,,,,9.0,4.0,26.0,4.0,9.0,6.0,2.7,93.0,9.625,1013.0,26.375,9.0,6.0,0.0,0.0,2.0,10.7,18:21:00,7:48:00,6.0,,21,02,2014,4
2014-02-22,31.77916666500001,,,,7.0,3.0,17.0,4.0,5.0,5.0,13.7,100.0,5.5,1019.0,70.375,7.0,6.0,-1.0,0.0,1.0,6.9,18:22:00,7:47:00,3.0,,22,02,2014,5
2014-02-23,21.26249999708334,,,,12.0,3.0,21.0,3.0,11.0,7.0,0.1,97.0,9.0,1020.0,47.75,12.0,6.0,0.0,0.0,2.0,10.0,18:24:00,7:45:00,4.0,,23,02,2014,6
2014-02-24,33.258333330833345,,,,13.0,4.0,25.0,4.0,11.0,10.0,0.0,93.0,10.0,1014.0,7.25,13.0,7.0,0.0,0.0,3.0,10.8,18:26:00,7:43:00,5.0,,24,02,2014,0
2014-02-25,21.850000000000005,,,,12.0,6.0,28.0,6.0,11.0,8.0,7.0,93.0,9.75,1010.0,53.625,12.0,7.0,2.0,0.0,3.0,7.0,18:27:00,7:41:00,7.0,,25,02,2014,1
2014-02-26,42.09999999708334,,,,11.0,3.0,12.0,3.0,11.0,7.0,0.4,96.0,8.0,1021.0,27.25,11.0,5.0,1.0,0.0,3.0,10.9,18:29:00,7:39:00,5.0,,26,02,2014,2
2014-02-27,37.49583333166668,,,,7.0,3.0,29.0,3.0,4.0,5.0,11.2,99.0,9.25,1021.0,49.25,7.0,6.0,-2.0,0.0,2.0,8.5,18:30:00,7:37:00,4.0,,27,02,2014,3
2014-02-28,33.304166665416666,,,,8.0,3.0,23.0,4.0,7.0,5.0,5.3,100.0,8.875,1011.0,64.375,8.0,5.0,-1.0,0.0,2.0,8.5,18:32:00,7:35:00,3.0,,28,02,2014,4
2014-03-01,46.67916666416667,,,,9.0,2.0,20.0,3.0,8.0,5.0,0.8,97.0,7.25,1003.0,47.625,9.0,5.0,0.0,0.0,2.0,10.1,18:34:00,7:33:00,2.0,,01,03,2014,5
2014-03-02,40.59583333041666,,,,9.0,2.0,22.0,2.0,9.0,6.0,0.0,88.0,10.0,1006.0,21.5,9.0,4.0,0.0,0.0,3.0,11.0,18:35:00,7:31:00,2.0,,02,03,2014,6
2014-03-03,28.136363634545454,,,,9.0,3.0,26.0,3.0,9.0,6.0,7.5,95.0,6.375,991.0,68.875,9.0,5.0,-2.0,0.0,2.0,8.6,18:37:00,7:29:00,5.0,,03,03,2014,0
2014-03-04,57.16249999708334,,,,10.0,2.0,12.0,2.0,9.0,6.0,0.3,95.0,7.0,1010.0,36.5,10.0,4.0,-1.0,0.0,2.0,11.1,18:38:00,7:27:00,3.0,,04,03,2014,1
2014-03-05,64.39583333124999,,,,12.0,4.0,13.0,4.0,12.0,10.0,0.0,91.0,10.0,1025.0,14.875,12.0,5.0,2.0,0.0,3.0,11.2,18:40:00,7:25:00,6.0,,05,03,2014,2
2014-03-06,60.52916666333334,,,,14.0,4.0,7.0,4.0,13.0,9.0,0.0,88.0,10.0,1029.0,6.75,14.0,4.0,2.0,0.0,3.0,11.2,18:41:00,7:23:00,5.0,,06,03,2014,3
2014-03-07,63.99583332875,,,,15.0,5.0,10.0,5.0,14.0,11.0,0.0,88.0,10.0,1029.0,9.875,15.0,5.0,3.0,0.0,4.0,11.2,18:43:00,7:21:00,6.0,,07,03,2014,4
2014-03-08,38.44999999583333,,,,18.0,6.0,16.0,6.0,15.0,13.0,0.0,84.0,10.0,1029.0,4.125,18.0,8.0,4.0,0.0,4.0,11.3,18:45:00,7:19:00,6.0,,08,03,2014,5
2014-03-09,29.18749999833334,,,,23.0,7.0,12.0,7.0,19.0,16.0,0.0,90.0,10.0,1027.0,0.0,25.0,12.0,4.0,0.0,5.0,11.3,18:46:00,7:17:00,8.0,,09,03,2014,6
2014-03-10,63.11249999625,,,,18.0,10.0,22.0,10.0,18.0,14.0,0.0,87.0,10.0,1025.0,0.5,18.0,11.0,9.0,0.0,4.0,11.3,18:48:00,7:15:00,11.0,,10,03,2014,0
2014-03-11,30.34347825782609,,,,15.0,7.0,21.0,7.0,14.0,11.0,0.1,95.0,10.0,1028.0,29.625,15.0,8.0,4.0,0.0,4.0,11.4,18:49:00,7:13:00,8.0,,11,03,2014,1
2014-03-12,48.37499999666667,,,,19.0,8.0,13.0,8.0,15.0,15.0,0.0,85.0,10.0,1030.0,1.5,19.0,10.0,6.0,0.0,4.0,11.4,18:51:00,7:11:00,8.0,,12,03,2014,2
2014-03-13,82.22083333000002,,,,22.0,9.0,6.0,9.0,20.0,16.0,0.0,87.0,10.0,1029.0,0.0,24.0,10.0,9.0,0.0,5.0,11.4,18:52:00,7:09:00,10.0,,13,03,2014,3
2014-03-14,72.90833332875002,,,,20.0,9.0,7.0,9.0,19.0,17.0,0.0,89.0,10.0,1029.0,1.25,20.0,12.0,8.0,0.0,5.0,11.5,18:54:00,7:07:00,11.0,,14,03,2014,4
2014-03-15,23.32499999833334,,,,15.0,5.0,18.0,7.0,14.0,11.0,0.0,94.0,9.0,1029.0,32.25,15.0,7.0,4.0,0.0,3.0,11.5,18:56:00,7:04:00,5.0,,15,03,2014,5
2014-03-16,25.27499999833334,,,,18.0,6.0,17.0,6.0,16.0,12.0,0.0,98.0,6.5,1026.0,33.875,18.0,10.0,3.0,0.0,3.0,11.6,18:57:00,7:02:00,7.0,,16,03,2014,6
2014-03-17,36.345833330416674,,,,14.0,5.0,9.0,5.0,13.0,10.0,0.0,95.0,9.0,1025.0,12.25,14.0,9.0,3.0,0.0,4.0,11.6,18:59:00,7:00:00,7.0,,17,03,2014,0
2014-03-18,36.32916666499998,,,,13.0,5.0,22.0,6.0,13.0,10.0,0.0,94.0,9.0,1023.0,50.875,13.0,7.0,5.0,0.0,4.0,8.9,19:00:00,6:58:00,5.0,,18,03,2014,1
2014-03-19,35.60454545272728,,,,16.0,6.0,13.0,6.0,14.0,13.0,0.0,97.0,8.75,1028.0,44.0,16.0,9.0,3.0,0.0,4.0,10.3,19:02:00,6:56:00,7.0,,19,03,2014,2
2014-03-20,29.92083333124999,,,,19.0,6.0,27.0,6.0,17.0,14.0,0.0,90.0,10.0,1023.0,8.125,19.0,9.0,4.0,0.0,4.0,11.6,19:03:00,6:54:00,8.0,,20,03,2014,3
2014-03-21,23.862499998750007,,,,13.0,9.0,26.0,9.0,13.0,11.0,6.5,95.0,9.375,1013.0,68.25,13.0,9.0,5.0,0.0,4.0,6.3,19:05:00,6:52:00,10.0,,21,03,2014,4
2014-03-22,16.712500000000002,,,,11.0,5.0,24.0,6.0,11.0,8.0,1.2,95.0,8.75,1008.0,44.875,11.0,5.0,2.0,0.0,3.0,10.3,19:06:00,6:50:00,6.0,,22,03,2014,5
2014-03-23,17.55833333291667,,,,10.0,1.0,22.0,1.0,10.0,6.0,1.0,96.0,9.875,1013.0,32.125,10.0,3.0,-3.0,0.0,3.0,10.3,19:08:00,6:47:00,3.0,,23,03,2014,6
2014-03-24,48.01666666375001,,,,12.0,3.0,16.0,5.0,12.0,8.0,0.7,87.0,9.25,1014.0,58.375,12.0,6.0,4.0,0.0,3.0,9.0,19:09:00,6:45:00,5.0,,24,03,2014,0
2014-03-25,33.61249999791667,,,,13.0,5.0,19.0,5.0,12.0,9.0,0.5,89.0,9.625,1014.0,59.375,14.0,7.0,4.0,0.0,2.0,10.3,19:11:00,6:43:00,5.0,,25,03,2014,1
2014-03-26,41.35833333,,,,12.0,5.0,19.0,5.0,12.0,10.0,0.6,90.0,9.375,1015.0,60.0,12.0,6.0,3.0,0.0,3.0,7.7,19:12:00,6:41:00,5.0,,26,03,2014,2
2014-03-27,44.84583333,,,,12.0,1.0,9.0,1.0,11.0,7.0,0.3,90.0,9.875,1013.0,44.5,12.0,2.0,0.0,0.0,3.0,10.3,19:14:00,6:39:00,3.0,,27,03,2014,3
2014-03-28,39.97499999625,,,,15.0,3.0,15.0,3.0,15.0,11.0,0.0,61.0,10.0,1015.0,19.5,15.0,3.0,0.0,0.0,4.0,11.6,19:15:00,6:37:00,5.0,,28,03,2014,4
