date,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
6/7/2019,17,12,35,14,15,14,2.9,76,9.25,1011,59.125,17,11,12,0,4,11.8,20:51:00,4:48:00,14
6/8/2019,18,12,28,12,18,18,1.1,74,9.625,1024,46,18,11,9,0,5,13.6,20:51:00,4:48:00,12
6/9/2019,22,12,10,14,20,21,0.3,78,10,1024,46.375,24,12,14,0,4,12.7,20:52:00,4:48:00,12
6/10/2019,19,13,19,14,19,16,1.3,82,9.625,1016,30.25,19,11,14,0,5,14.5,20:53:00,4:47:00,13
6/11/2019,18,10,11,12,18,17,1.1,79,9.375,1013,45.5,18,10,12,0,5,11.8,20:54:00,4:47:00,10
6/12/2019,18,12,18,12,17,16,5.2,83,9.375,1011,38.75,18,11,12,0,4,13.6,20:54:00,4:47:00,12
6/13/2019,20,11,23,12,19,19,1.2,81,9.875,1013,39.5,20,12,10,0,5,12.7,20:55:00,4:47:00,11
6/14/2019,23,14,10,15,21,20,5.3,85,9.375,1014,68.375,25,15,15,0,5,12.7,20:55:00,4:46:00,14
6/15/2019,21,15,18,15,21,20,7.2,79,9.5,1019,30.5,21,14,14,0,4,14.5,20:56:00,4:46:00,15
6/16/2019,22,13,13,14,21,22,0.1,84,10,1022,44.125,25,15,13,0,5,12.7,20:56:00,4:46:00,13
6/17/2019,26,16,10,18,26,24,0.1,79,10,1021,11.875,26,19,18,0,6,14.5,20:57:00,4:46:00,16
6/18/2019,27,18,15,19,27,26,1.8,79,9.875,1016,17.5,28,19,19,0,6,14.5,20:57:00,4:46:00,18
6/19/2019,24,18,21,20,23,22,6.2,67,9.375,1012,29,25,19,20,0,6,14.5,20:57:00,4:46:00,20
6/20/2019,21,15,15,15,20,20,1.3,86,8.875,1018,55.25,21,13,15,0,4,12.7,20:58:00,4:47:00,15
6/21/2019,22,13,11,14,21,19,0.3,78,10,1021,31.5,24,12,14,0,4,14.5,20:58:00,4:47:00,13
6/22/2019,24,12,12,14,23,23,0,76,10,1022,14.875,25,16,13,0,6,14.5,20:58:00,4:47:00,12
6/23/2019,27,16,16,18,26,26,0,79,10,1017,26.375,28,20,18,0,6,14.5,20:58:00,4:47:00,16
6/24/2019,30,20,11,22,30,25,0.2,78,9.875,1017,20.875,32,21,22,0,7,14.5,20:58:00,4:48:00,20
6/25/2019,32,21,12,23,31,30,0.4,86,10,1021,25.125,34,22,23,0,7,14.5,20:58:00,4:48:00,21
6/26/2019,32,20,19,22,30,30,0,85,10,1022,15.125,37,24,22,0,7,14.5,20:58:00,4:48:00,20
6/27/2019,30,20,19,21,30,27,0,87,10,1023,11.75,34,23,21,0,7,14.5,20:58:00,4:49:00,20
6/28/2019,30,19,15,19,29,28,0,71,10,1022,15.5,31,19,19,0,7,13.6,20:58:00,4:49:00,19
6/29/2019,34,20,13,22,32,34,0,66,10,1019,9.75,40,24,22,0,7,14.5,20:58:00,4:50:00,20
6/30/2019,28,20,14,20,25,25,0,74,10,1019,14.75,31,22,20,0,6,14.5,20:58:00,4:50:00,21
7/1/2019,25,16,14,17,24,23,1.1,77,9.75,1022,13.875,26,15,17,0,6,14.5,20:58:00,4:51:00,16
7/2/2019,25,14,15,15,25,23,0,81,10,1023,2.375,26,15,15,0,6,14.5,20:57:00,4:51:00,14
7/3/2019,24,14,18,15,23,22,0,76,10,1023,2.75,25,14,13,0,6,14.5,20:57:00,4:52:00,14
7/4/2019,28,13,16,15,25,27,0,71,10,1023,1.125,28,17,15,0,6,14.5,20:57:00,4:53:00,13
7/5/2019,31,15,10,19,30,30,0,65,10,1020,4.5,31,17,19,0,7,14.5,20:56:00,4:54:00,15
7/6/2019,30,19,13,21,30,28,0.9,72,10,1016,14.25,30,17,21,0,7,14.5,20:56:00,4:54:00,19
7/7/2019,25,16,13,17,25,21,0.8,83,10,1017,28.25,26,15,17,0,6,13.6,20:55:00,4:55:00,16
7/8/2019,22,14,18,14,22,21,0,69,10,1020,21.25,24,11,13,0,5,14.5,20:55:00,4:56:00,14
7/9/2019,23,12,16,13,22,22,0,74,10,1021,8.125,24,12,11,0,5,14.5,20:54:00,4:57:00,12
7/10/2019,27,15,7,17,26,25,0,66,10,1021,24.5,27,15,17,0,6,14.5,20:54:00,4:58:00,15
7/11/2019,27,19,11,20,27,26,4.9,75,9.25,1016,48.125,27,16,20,0,6,13.6,20:53:00,4:59:00,20
7/12/2019,25,16,18,17,24,23,0.6,78,9.875,1018,34.25,26,14,17,0,6,13.5,20:52:00,5:00:00,16
7/13/2019,24,16,15,18,24,22,0.2,77,10,1021,24.5,26,15,18,0,6,14.5,20:51:00,5:01:00,16
7/14/2019,21,13,20,14,21,20,0,86,10,1020,26.625,24,12,13,0,5,13.5,20:51:00,5:02:00,13
7/15/2019,24,12,15,13,21,22,0,81,10,1021,16.75,25,14,12,0,5,14.5,20:50:00,5:03:00,12
7/16/2019,26,14,8,16,24,25,0,79,10,1020,12.5,26,14,16,0,6,14.5,20:49:00,5:04:00,14
7/17/2019,29,16,6,18,28,26,0,71,10,1017,15.5,28,14,18,0,7,14.5,20:48:00,5:05:00,16
7/18/2019,25,17,18,17,25,20,0.9,65,10,1014,49.25,25,16,17,0,6,12.6,20:47:00,5:06:00,17
7/19/2019,27,17,12,17,25,26,0.7,77,10,1016,48,27,16,17,0,5,13.5,20:46:00,5:07:00,17
7/20/2019,26,20,21,20,26,25,2.3,74,9.625,1017,37.75,27,16,20,0,6,13.5,20:45:00,5:08:00,20
7/21/2019,30,17,9,17,28,30,0.2,75,9.875,1024,20.875,31,17,17,0,6,14.5,20:44:00,5:10:00,17
7/22/2019,35,19,5,23,34,32,0,66,10,1024,1.875,36,18,23,0,8,14.5,20:43:00,5:11:00,21
7/23/2019,37,24,13,24,35,34,0,61,10,1021,1.125,37,17,24,0,8,14.5,20:41:00,5:12:00,24
7/24/2019,39,26,9,27,36,36,0,54,10,1015,4.625,40,19,27,0,8,14.5,20:40:00,5:13:00,26
7/25/2019,41,28,14,28,40,37,0.1,51,10,1013,4.375,41,19,28,0,9,14.5,20:39:00,5:14:00,28
7/26/2019,31,20,17,22,31,24,3.7,68,9.875,1011,25.625,32,19,22,0,7,14.5,20:38:00,5:16:00,24
7/27/2019,23,17,14,17,20,21,10.1,87,9.125,1009,81.875,25,16,17,0,4,11.5,20:36:00,5:17:00,18
7/28/2019,23,15,18,16,22,23,0.6,82,9.875,1010,46.75,25,13,16,0,6,12.5,20:35:00,5:18:00,15
7/29/2019,29,16,10,18,27,28,0,61,10,1012,10.125,28,11,18,0,6,14.5,20:34:00,5:20:00,16
7/30/2019,25,18,25,18,25,22,0.2,69,9.875,1016,19.75,25,13,18,0,6,14.5,20:32:00,5:21:00,18
7/31/2019,24,16,15,16,23,24,0,73,10,1019,42,25,12,16,0,6,14.5,20:31:00,5:22:00,16
8/1/2019,27,17,7,18,27,25,0,55,10,1019,26.75,27,13,18,0,6,14.5,20:29:00,5:24:00,17
8/2/2019,28,18,10,18,26,25,0,70,10,1018,49.125,27,14,18,0,6,12.5,20:28:00,5:25:00,18
8/3/2019,25,16,9,16,24,24,0,84,10,1019,22.875,26,14,16,0,6,14.5,20:26:00,5:26:00,16
8/4/2019,31,18,6,20,30,29,0.2,71,10,1016,27.375,29,16,20,0,7,13.5,20:25:00,5:28:00,20
8/5/2019,27,18,13,19,26,24,0.5,75,9.875,1015,46.625,27,16,19,0,5,13.5,20:23:00,5:29:00,18
8/6/2019,23,18,12,19,22,23,6.4,86,9.5,1013,60.875,25,17,19,0,5,11.4,20:22:00,5:30:00,18
8/7/2019,25,18,16,18,25,24,0.1,82,10,1012,43.625,26,16,18,0,6,13.5,20:20:00,5:32:00,18
8/8/2019,29,18,10,19,28,28,0,60,10,1013,30.375,29,15,19,0,7,14.5,20:19:00,5:33:00,18
8/9/2019,27,22,19,23,27,23,9.5,76,8.875,1009,43.875,29,19,23,0,6,12.4,20:17:00,5:35:00,23
8/10/2019,24,19,27,19,24,23,0,63,10,1017,41.875,25,13,19,0,6,14.5,20:15:00,5:36:00,20
8/11/2019,21,15,13,16,20,20,0.3,73,10,1018,46.25,21,11,16,0,5,13.4,20:14:00,5:37:00,15
8/12/2019,23,16,18,16,23,20,1.6,74,10,1018,26.75,24,12,16,0,6,13.4,20:12:00,5:39:00,16
8/13/2019,21,14,17,14,21,18,0.4,74,10,1021,35.625,24,10,13,0,5,14.5,20:10:00,5:40:00,14
8/14/2019,24,15,18,15,23,21,0.2,73,9,1020,49.625,25,11,15,0,6,13.4,20:08:00,5:42:00,15
8/15/2019,22,17,21,17,21,21,1.9,82,10,1019,73.125,25,15,17,0,5,10.2,20:07:00,5:43:00,17
8/16/2019,24,16,18,16,23,24,0,79,10,1020,28.125,25,13,16,0,6,13.4,20:05:00,5:44:00,16
8/17/2019,20,17,19,17,19,19,27.7,89,8.125,1012,88.75,20,18,17,0,5,9.1,20:03:00,5:46:00,17
8/18/2019,23,18,24,20,22,21,7.8,86,9.5,1013,75.625,25,17,20,0,5,10.2,20:01:00,5:47:00,18
8/19/2019,23,16,15,16,22,21,0,76,10,1021,37.375,24,11,16,0,5,14.1,19:59:00,5:49:00,16
8/20/2019,22,15,8,16,22,21,0.2,70,10,1027,48,24,10,16,0,5,12.2,19:57:00,5:50:00,15
8/21/2019,25,15,6,15,25,25,0,71,10,1028,22,26,13,15,0,6,12.2,19:56:00,5:51:00,15
8/22/2019,28,17,8,17,27,27,0,53,10,1026,4.375,27,13,17,0,6,14,19:54:00,5:53:00,17
8/23/2019,29,17,9,17,27,25,0,65,10,1026,15.375,28,14,17,0,6,14,19:52:00,5:54:00,18
8/24/2019,32,18,8,18,30,28,0,70,10,1020,24.625,30,15,18,0,7,12.2,19:50:00,5:56:00,21
8/25/2019,36,21,5,23,36,30,0,56,10,1019,12.625,35,14,23,0,7,13.9,19:48:00,5:57:00,22
8/26/2019,34,24,9,24,34,31,0,52,10,1019,2.75,33,15,24,0,8,13.9,19:46:00,5:58:00,25
8/27/2019,34,22,10,22,33,30,0.8,56,9.75,1016,17.375,33,16,22,0,7,13.4,19:44:00,6:00:00,23
8/28/2019,29,21,14,21,29,25,0.9,66,9.875,1016,29.125,29,17,21,0,6,11.6,19:42:00,6:01:00,22
8/29/2019,26,18,12,18,25,26,0,73,10,1023,19.125,26,17,18,0,6,11.6,19:40:00,6:02:00,19
8/30/2019,28,16,5,18,26,25,0,64,10,1024,13.625,27,11,18,0,6,11.6,19:38:00,6:04:00,16
8/31/2019,30,19,19,19,30,24,0,54,10,1018,25.875,30,14,19,0,7,11.6,19:36:00,6:05:00,19
9/1/2019,22,16,12,16,22,20,0.2,78,9,1021,37.875,24,13,16,0,5,11.6,19:34:00,6:07:00,17
9/2/2019,23,14,10,14,23,21,0,76,10,1026,8.25,24,10,14,0,6,11.6,19:32:00,6:08:00,14
9/3/2019,25,14,9,15,24,22,0,77,10,1027,11.625,25,13,15,0,6,11.6,19:30:00,6:09:00,14
9/4/2019,24,15,15,16,24,19,0.1,74,10,1023,8.375,25,13,16,0,5,11.6,19:28:00,6:11:00,17
9/5/2019,20,12,16,12,20,17,0.2,86,10,1027,31,20,10,11,0,5,11.6,19:26:00,6:12:00,12
9/6/2019,22,11,13,11,21,18,0,66,10,1028,19.75,24,9,10,0,5,11.6,19:24:00,6:14:00,13
9/7/2019,20,13,15,13,20,17,2.7,90,9.75,1023,53.875,20,12,13,0,5,9.1,19:21:00,6:15:00,13
9/8/2019,19,10,13,10,18,16,0.2,85,10,1023,35.25,19,9,9,0,5,9.1,19:19:00,6:16:00,11
9/9/2019,20,10,9,11,19,16,0.1,77,10,1020,48,20,8,10,0,5,10.3,19:17:00,6:18:00,10
9/10/2019,23,12,9,12,22,20,0,65,10,1022,21.25,24,8,11,0,5,11.6,19:15:00,6:19:00,12
9/11/2019,24,13,10,14,22,21,0,75,10,1026,35.5,24,12,14,0,5,11.6,19:13:00,6:21:00,13
9/12/2019,23,16,9,16,23,22,0,90,10,1031,56.375,25,16,16,0,6,7.7,19:11:00,6:22:00,16
9/13/2019,24,16,11,16,24,21,0,88,10,1033,24,25,16,16,0,6,11.6,19:09:00,6:23:00,17
9/14/2019,28,14,10,14,26,26,0,91,10,1032,13.625,28,15,13,0,6,11.6,19:07:00,6:25:00,15
9/15/2019,31,19,8,19,30,28,0,73,10,1027,0,30,15,19,0,7,11.6,19:04:00,6:26:00,20
9/16/2019,27,15,9,15,27,22,0,63,10,1023,21.75,26,15,15,0,6,10.3,19:02:00,6:28:00,16
9/17/2019,24,15,16,15,22,19,0,85,10,1024,36.875,25,15,15,0,5,10.3,19:00:00,6:29:00,16
9/18/2019,19,10,20,10,18,16,0,75,10,1027,3.75,19,8,8,0,5,11.6,18:58:00,6:31:00,11
9/19/2019,20,10,20,10,19,17,0,80,10,1029,1.875,20,7,8,0,5,11.6,18:56:00,6:32:00,11
9/20/2019,23,11,19,11,21,20,0,60,10,1027,0,23,6,9,0,5,11.6,18:54:00,6:33:00,11
9/21/2019,28,14,12,14,27,24,0,67,10,1017,6.75,28,12,14,0,6,11.6,18:51:00,6:35:00,15
9/22/2019,21,16,17,18,18,17,5.6,80,9.375,1011,38.25,25,15,18,0,5,10.2,18:49:00,6:36:00,19
9/23/2019,22,13,15,13,21,20,0.2,88,9,1016,33,24,12,12,0,5,10.2,18:47:00,6:38:00,14
9/24/2019,21,16,21,17,17,18,2,76,8.875,1014,69.75,21,13,16,0,5,8.8,18:45:00,6:39:00,17
9/25/2019,19,14,22,15,17,18,5.7,82,8.625,1009,75.5,19,13,13,0,4,6,18:43:00,6:41:00,14
9/26/2019,21,16,24,17,21,19,2.2,87,8.875,1011,98.875,24,15,17,0,4,6,18:41:00,6:42:00,17
9/27/2019,21,15,23,15,21,18,4.9,80,9.25,1013,54.625,21,14,15,0,4,10.2,18:39:00,6:44:00,16
9/28/2019,19,13,21,13,19,18,0,83,10,1016,48.875,19,10,11,0,5,8.8,18:36:00,6:45:00,13
9/29/2019,20,14,30,14,19,18,1.8,73,7.875,1012,67.125,20,14,13,0,5,5.9,18:34:00,6:46:00,14
9/30/2019,20,12,15,12,19,18,0,87,10,1015,43,20,11,11,0,5,11.6,18:32:00,6:48:00,14
10/1/2019,22,16,22,18,22,17,6.7,80,9.5,1009,69.5,24,15,18,0,5,8.8,18:30:00,6:49:00,18
10/2/2019,16,13,19,13,16,14,1.7,81,10,1022,53.25,16,13,11,0,3,8.7,18:28:00,6:51:00,15
10/3/2019,16,8,8,8,14,15,0,66,10,1023,19,18,5,8,0,4,11.6,18:26:00,6:52:00,9
10/4/2019,16,13,18,15,16,15,1.8,86,10,1014,76.125,16,12,13,0,5,7.3,18:24:00,6:54:00,13
10/5/2019,16,13,9,13,16,16,0.7,91,9,1015,82.875,16,13,13,0,3,5.8,18:22:00,6:55:00,13
10/6/2019,18,13,19,14,18,14,5.7,86,8.375,1015,49.625,18,12,12,0,5,10.2,18:20:00,6:57:00,14
10/7/2019,17,12,13,12,17,14,0,87,10,1019,64.75,17,10,11,0,4,8.7,18:18:00,6:58:00,12
10/8/2019,15,13,18,15,15,14,10.6,87,9.125,1015,83.875,15,13,13,0,3,5.6,18:16:00,7:00:00,14
10/9/2019,15,11,24,11,15,13,3.9,88,9.875,1014,64.5,15,10,9,0,4,8.6,18:14:00,7:01:00,11
10/10/2019,19,11,18,11,17,19,2.2,84,9.25,1019,33,19,11,9,0,4,11.1,18:12:00,7:03:00,12
10/11/2019,20,12,18,12,19,19,0,89,10,1018,13,20,11,10,0,5,11.1,18:10:00,7:04:00,12
10/12/2019,20,13,15,13,20,19,0.2,89,10,1013,39,20,16,12,0,5,8.6,18:08:00,7:06:00,14
10/13/2019,25,16,26,16,25,20,1.1,81,9.875,1013,33.625,26,15,16,0,6,10.1,18:06:00,7:07:00,17
10/14/2019,24,15,12,15,23,19,6.5,87,9.625,1013,34.5,25,14,15,0,6,11,18:04:00,7:09:00,15
10/15/2019,17,13,15,14,17,14,3,80,9.125,1011,66.25,17,12,13,0,4,7,18:02:00,7:10:00,14
10/16/2019,14,13,25,14,14,14,8.2,82,7.375,1012,90.875,14,11,11,0,3,5.4,18:00:00,7:12:00,13
10/17/2019,17,13,15,13,14,15,1.8,87,8.75,1011,67.75,17,12,13,0,3,5.5,17:58:00,7:14:00,13
10/18/2019,16,14,22,14,16,15,0.6,74,9.875,1010,44.625,16,11,12,0,5,8.7,17:56:00,7:15:00,14
10/19/2019,16,13,18,13,16,14,1.8,82,9.875,1007,84.375,16,11,12,0,3,5.5,17:54:00,7:17:00,13
10/20/2019,13,11,13,12,11,11,10.5,90,5.125,1008,92,13,11,9,0,4,3.9,17:52:00,7:18:00,13
10/21/2019,15,11,24,11,14,13,2.6,86,9.75,1022,76.125,15,10,9,0,3,5.5,17:50:00,7:20:00,12
10/22/2019,16,9,13,9,15,13,0,94,10,1025,34.5,16,10,9,0,4,8.7,17:49:00,7:21:00,10
10/23/2019,16,12,12,12,16,16,0,81,10,1019,48.625,16,14,11,0,3,7.1,17:47:00,7:23:00,12
10/24/2019,18,14,15,14,18,15,0,76,10,1014,28.75,18,12,13,0,5,7.1,17:45:00,7:24:00,14
10/25/2019,17,12,15,12,16,15,0,87,10,1021,39.875,17,13,10,0,4,3.8,17:43:00,7:26:00,13
10/26/2019,20,14,18,14,19,18,0,86,10,1019,7.25,20,12,12,0,5,8.7,17:41:00,7:28:00,14
10/27/2019,15,8,15,12,8,9,16.1,90,6.125,1024,89.375,15,12,6,0,3,3.8,17:40:00,7:29:00,14
10/28/2019,11,7,15,7,11,10,0.5,78,9.375,1023,47.125,11,5,4,0,2,8.7,17:38:00,7:31:00,8
10/29/2019,10,8,18,8,10,10,1.4,71,8.375,1022,71.875,10,5,5,0,2,8.7,17:36:00,7:32:00,8
10/30/2019,9,8,11,8,9,9,1.6,79,9.25,1023,72.875,9,6,7,0,2,5.4,17:34:00,7:34:00,9
10/31/2019,10,9,12,9,10,10,2.2,91,7.875,1021,98.375,10,9,7,0,2,3.7,17:33:00,7:36:00,9
11/1/2019,16,10,19,11,14,16,13.5,97,7.25,1016,97.75,16,15,10,0,3,3.7,17:31:00,7:37:00,11
11/2/2019,16,12,19,14,14,13,2.6,74,9.875,996,96.25,16,13,11,0,3,3.7,17:29:00,7:39:00,14
11/3/2019,14,11,14,12,14,12,12.4,89,9,991,70.25,14,10,10,0,3,7,17:28:00,7:40:00,11
11/4/2019,14,10,24,11,14,11,8.4,83,8.125,993,72.5,14,8,8,0,4,7,17:26:00,7:42:00,10
11/5/2019,13,9,17,9,11,10,0.7,86,9.75,1001,56.75,13,7,6,0,4,5.4,17:25:00,7:44:00,9
11/6/2019,13,8,7,8,13,11,1.3,93,10,1006,75.125,13,8,6,0,4,3.7,17:23:00,7:45:00,8
11/7/2019,11,8,19,10,11,9,4,85,9.625,1002,55.125,11,7,6,0,2,5.3,17:22:00,7:47:00,9
11/8/2019,10,5,9,5,10,8,0,88,10,1011,23.625,10,6,3,0,3,8.7,17:20:00,7:48:00,6
11/9/2019,10,6,13,6,10,8,0.6,87,9.875,1012,47.25,10,4,4,0,3,7,17:19:00,7:50:00,6
11/10/2019,8,6,12,6,8,8,4.1,85,8.75,1014,75,8,5,4,0,2,3.6,17:17:00,7:51:00,6
11/11/2019,9,5,18,5,7,8,4.8,88,8.5,1015,45.375,9,5,1,0,3,5.3,17:16:00,7:53:00,5
11/12/2019,8,5,19,7,7,7,0.9,80,8.875,1008,55.375,8,3,3,0,3,5.3,17:15:00,7:54:00,5
11/13/2019,9,6,13,6,9,8,0.3,90,10,1004,63,9,4,3,0,2,5.3,17:13:00,7:56:00,6
11/14/2019,8,5,14,6,8,6,3.7,81,9.75,1001,61,8,4,2,0,2,8.7,17:12:00,7:58:00,6
11/15/2019,5,4,13,5,4,4,17.9,94,7.625,1001,97.125,5,4,1,0,1,3.6,17:11:00,7:59:00,5
11/16/2019,7,5,17,6,6,7,2,85,7.875,1010,84,7,3,2,0,2,3.4,17:10:00,8:01:00,6
11/17/2019,7,5,9,5,7,7,0,83,10,1011,25.125,7,3,4,0,3,8.7,17:08:00,8:02:00,5
11/18/2019,7,1,12,4,6,5,8.7,89,9.25,1011,88.125,7,5,2,0,3,3.4,17:07:00,8:04:00,4
11/19/2019,8,5,8,5,7,7,0,74,10,1017,65.5,8,3,4,0,2,3.4,17:06:00,8:05:00,5
11/20/2019,7,3,14,3,5,7,0,79,10,1018,6,7,4,1,0,3,8.7,17:05:00,8:07:00,5
11/21/2019,9,3,14,4,7,9,0.3,89,9.375,1010,51,9,5,2,0,3,5.1,17:04:00,8:08:00,4
11/22/2019,11,7,17,7,9,10,0.4,86,10,1004,59.75,11,6,4,0,2,8.7,17:03:00,8:10:00,7
11/23/2019,12,7,29,10,10,12,13.8,84,8,999,84.375,12,9,7,0,3,3.3,17:02:00,8:11:00,10
11/24/2019,12,8,11,8,11,12,0,96,7,1009,32.5,12,9,6,0,3,6.9,17:01:00,8:12:00,8
11/25/2019,10,3,17,7,9,8,0.3,93,8,1009,78.5,10,9,5,0,2,5.1,17:01:00,8:14:00,8
11/26/2019,13,7,18,10,12,12,3.7,89,9,1006,88.125,13,10,8,0,3,3.3,17:00:00,8:15:00,10
11/27/2019,12,10,29,10,11,11,14,79,8,995,84.75,12,9,7,0,3,3.2,16:59:00,8:17:00,12
11/28/2019,12,9,23,10,12,11,1.2,76,9.875,1004,80.75,12,7,7,0,3,5,16:58:00,8:18:00,11
11/29/2019,9,7,17,8,9,8,1.3,91,8,1021,82.875,9,7,6,0,2,3.1,16:58:00,8:19:00,9
11/30/2019,8,5,17,6,8,5,0,82,10,1022,42,8,4,1,0,2,5,16:57:00,8:21:00,6
12/1/2019,4,3,18,4,3,4,3.5,88,7.75,1022,87.375,4,1,-1,0,1,3.1,16:57:00,8:22:00,4
12/2/2019,7,1,13,1,6,5,0,83,10,1031,11.25,7,3,-2,0,2,8.3,16:56:00,8:23:00,2
12/3/2019,10,2,11,2,7,5,0,92,10,1031,12.125,10,6,0,0,3,8.3,16:56:00,8:24:00,3
12/4/2019,7,2,8,2,7,6,0,88,10,1024,8.5,7,2,0,0,2,8.3,16:55:00,8:26:00,2
12/5/2019,7,0,4,5,6,4,0,82,10,1025,17,7,3,5,0,3,6.8,16:55:00,8:27:00,7
12/6/2019,6,-1,21,3,5,4,0.1,87,9.375,1023,61.125,6,6,-1,0,2,3.1,16:54:00,8:28:00,3
12/7/2019,9,6,10,7,8,9,0.2,94,8.625,1019,62.25,9,8,5,0,2,5,16:54:00,8:29:00,8
12/8/2019,12,7,24,10,12,9,5.8,89,9.375,1017,70.25,12,10,7,0,4,5,16:54:00,8:30:00,9
12/9/2019,10,7,34,8,10,7,9,83,8.125,1024,65.375,10,5,4,0,2,5,16:54:00,8:31:00,8
12/10/2019,8,4,19,4,6,7,0,83,10,1028,35.375,8,5,1,0,3,8.2,16:54:00,8:32:00,8
12/11/2019,8,6,18,6,8,6,7.8,89,7.375,1015,80.625,8,5,3,0,3,5,16:54:00,8:33:00,7
12/12/2019,7,3,24,3,5,7,8.3,85,8.375,1007,73.625,7,6,-1,0,2,3.1,16:54:00,8:34:00,5
12/13/2019,9,7,31,7,9,7,15.9,74,8.125,993,84.875,9,6,2,0,2,3.1,16:54:00,8:35:00,9
12/14/2019,10,8,23,9,10,8,3.1,68,8.75,1002,57.5,10,8,4,0,2,6.8,16:54:00,8:36:00,10
12/15/2019,12,9,21,10,10,9,2.9,69,8.625,1007,45.25,12,8,6,0,2,8.2,16:54:00,8:37:00,12
12/16/2019,11,9,12,9,10,10,7.5,98,8.25,1007,56.625,11,9,7,0,2,4.9,16:54:00,8:38:00,9
12/17/2019,14,10,18,11,14,10,1.8,80,8.875,1009,79.625,14,10,9,0,3,3.1,16:54:00,8:38:00,11
12/18/2019,11,7,9,8,10,11,0.5,89,9.375,1015,28.75,11,9,5,0,2,8.2,16:55:00,8:39:00,8
12/19/2019,13,10,18,10,13,13,1.4,80,8.625,1011,40.125,13,9,8,0,4,4.9,16:55:00,8:40:00,10
12/20/2019,14,9,34,13,12,9,20.1,85,9,992,62.375,14,10,8,0,3,8.2,16:55:00,8:40:00,13
12/21/2019,10,8,23,8,10,8,4.4,84,9.5,992,69,10,6,4,0,3,4.9,16:56:00,8:41:00,8
12/22/2019,10,8,30,10,10,8,5.3,83,8.625,1000,87.375,10,7,5,0,2,3.1,16:56:00,8:41:00,10
12/23/2019,10,8,23,9,10,8,0.7,79,10,1018,80.625,10,5,5,0,2,3.1,16:57:00,8:42:00,9
12/24/2019,12,7,22,12,12,11,5.8,93,9.375,1017,74.125,12,11,8,0,3,8.2,16:58:00,8:42:00,9
12/25/2019,10,6,17,9,10,8,0.3,82,10,1026,47.25,10,7,7,0,2,8.2,16:58:00,8:43:00,10
12/26/2019,10,5,12,5,8,9,3.3,80,9.625,1025,62,10,7,2,0,3,6.8,16:59:00,8:43:00,5
12/27/2019,11,7,22,9,10,8,14.6,89,9,1034,57.875,11,9,6,0,2,5,17:00:00,8:43:00,11
12/28/2019,8,5,8,5,7,6,0,95,9,1038,23.25,8,6,3,0,3,6.9,17:00:00,8:44:00,6
12/29/2019,6,3,6,3,6,5,0,79,10,1037,9.875,6,1,1,0,2,8.6,17:01:00,8:44:00,3
12/30/2019,10,4,6,4,10,7,0,59,10,1035,6,10,0,2,0,3,8.6,17:02:00,8:44:00,4
12/31/2019,7,4,6,4,7,5,0,63,10,1033,11.875,7,1,2,0,3,8.6,17:03:00,8:44:00,7
1/1/2020,6,3,5,3,5,6,0,86,10,1032,15.25,6,3,1,0,2,8.6,17:04:00,8:44:00,3
1/2/2020,9,6,10,6,8,8,0,97,5.875,1029,78.25,9,7,5,0,2,3.2,17:05:00,8:44:00,6
1/3/2020,11,7,19,9,10,9,0.8,90,9.875,1031,90.875,11,8,7,0,2,3.2,17:06:00,8:44:00,9
1/4/2020,8,6,10,6,7,8,0,79,10,1036,46.5,8,4,4,0,2,6.9,17:07:00,8:44:00,6
1/5/2020,9,7,3,8,8,9,0.1,76,10,1037,51.375,9,4,7,0,2,5.1,17:08:00,8:44:00,8
1/6/2020,8,4,12,4,6,8,0,88,10,1033,9.125,8,6,1,0,3,8.7,17:09:00,8:43:00,6
1/7/2020,10,5,8,7,9,9,0,95,7.375,1030,42.25,10,8,5,0,2,8.7,17:11:00,8:43:00,8
1/8/2020,12,9,12,11,11,12,0.2,97,5.625,1026,100,12,11,9,0,3,3.3,17:12:00,8:43:00,10
1/9/2020,13,11,22,11,12,12,4.2,90,8.75,1024,100,13,10,9,0,3,3.3,17:13:00,8:42:00,11
1/10/2020,9,4,23,9,9,8,3.1,75,7.125,1031,82.375,9,6,6,0,3,3.3,17:14:00,8:42:00,9
1/11/2020,8,5,10,5,6,7,0,87,10,1033,42,8,5,3,0,3,6.9,17:16:00,8:41:00,6
1/12/2020,8,5,18,5,7,8,0,87,10,1029,62,8,6,1,0,2,3.3,17:17:00,8:41:00,5
1/13/2020,9,5,21,7,8,9,1.8,93,6,1025,85.25,9,7,4,0,2,3.3,17:18:00,8:40:00,7
1/14/2020,10,5,32,10,10,8,0.1,74,10,1009,95.25,10,5,6,0,2,3.3,17:20:00,8:40:00,10
